company,year,metric,value_apa,value_climate_trace,default_value,default_source,default_certainty,n_sources,source_spread_pct
Sulb Company BSCC,2025,emissions_mt_co2,,0.802,0.802,climate_trace,0.72,1.0,
Sulb Company BSCC,2025,production_mt,,0.802,0.802,climate_trace,0.72,1.0,
Sunflag Iron and Steel Co Ltd,2021,emissions_mt_co2,,0.968,0.968,climate_trace,0.7,1.0,
Sunflag Iron and Steel Co Ltd,2021,production_mt,,0.44,0.44,climate_trace,0.7,1.0,
Sunflag Iron and Steel Co Ltd,2022,emissions_mt_co2,,0.847,0.847,climate_trace,0.7,1.0,
Sunflag Iron and Steel Co Ltd,2022,production_mt,,0.385,0.385,climate_trace,0.7,1.0,
Sunflag Iron and Steel Co Ltd,2023,emissions_mt_co2,,0.933,0.933,climate_trace,0.72,1.0,
Sunflag Iron and Steel Co Ltd,2023,production_mt,,0.424,0.424,climate_trace,0.72,1.0,
Sunflag Iron and Steel Co Ltd,2024,emissions_mt_co2,,0.807,0.807,climate_trace,0.72,1.0,
Sunflag Iron and Steel Co Ltd,2024,production_mt,,0.367,0.367,climate_trace,0.72,1.0,
Sunflag Iron and Steel Co Ltd,2025,emissions_mt_co2,,0.693,0.693,climate_trace,0.72,1.0,
Sunflag Iron and Steel Co Ltd,2025,production_mt,,0.315,0.315,climate_trace,0.72,1.0,
Swiss Steel Holding AG,2021,emissions_mt_co2,,0.046,0.046,climate_trace,0.7,1.0,
Swiss Steel Holding AG,2021,production_mt,,0.569,0.569,climate_trace,0.7,1.0,
Swiss Steel Holding AG,2022,emissions_mt_co2,,0.046,0.046,climate_trace,0.7,1.0,
Swiss Steel Holding AG,2022,production_mt,,0.569,0.569,climate_trace,0.7,1.0,
Swiss Steel Holding AG,2023,emissions_mt_co2,,0.046,0.046,climate_trace,0.72,1.0,
Swiss Steel Holding AG,2023,production_mt,,0.569,0.569,climate_trace,0.72,1.0,
Swiss Steel Holding AG,2024,emissions_mt_co2,,0.046,0.046,climate_trace,0.72,1.0,
Swiss Steel Holding AG,2024,production_mt,,0.569,0.569,climate_trace,0.72,1.0,
Swiss Steel Holding AG,2025,emissions_mt_co2,,0.027,0.027,climate_trace,0.72,1.0,
Swiss Steel Holding AG,2025,production_mt,,0.333,0.333,climate_trace,0.72,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2021,emissions_mt_co2,,0.044,0.044,climate_trace,0.7,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2021,production_mt,,0.551,0.551,climate_trace,0.7,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2022,emissions_mt_co2,,0.037,0.037,climate_trace,0.7,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2022,production_mt,,0.46,0.46,climate_trace,0.7,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2023,emissions_mt_co2,,0.033,0.033,climate_trace,0.72,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2023,production_mt,,0.41,0.41,climate_trace,0.72,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2024,emissions_mt_co2,,0.035,0.035,climate_trace,0.72,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2024,production_mt,,0.439,0.439,climate_trace,0.72,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2025,emissions_mt_co2,,0.03,0.03,climate_trace,0.72,1.0,
Sıddık Kardeşler Haddecilik Sanayi Ticaret LŞ,2025,production_mt,,0.376,0.376,climate_trace,0.72,1.0,
TRINECKÉ ZELEZÁRNY AS,2021,emissions_mt_co2,,3.789,3.789,climate_trace,0.7,1.0,
TRINECKÉ ZELEZÁRNY AS,2021,production_mt,,2.125,2.125,climate_trace,0.7,1.0,
TRINECKÉ ZELEZÁRNY AS,2022,emissions_mt_co2,,3.169,3.169,climate_trace,0.7,1.0,
TRINECKÉ ZELEZÁRNY AS,2022,production_mt,,1.777,1.777,climate_trace,0.7,1.0,
TRINECKÉ ZELEZÁRNY AS,2023,emissions_mt_co2,,2.415,2.415,climate_trace,0.72,1.0,
TRINECKÉ ZELEZÁRNY AS,2023,production_mt,,1.354,1.354,climate_trace,0.72,1.0,
TRINECKÉ ZELEZÁRNY AS,2024,emissions_mt_co2,,1.989,1.989,climate_trace,0.72,1.0,
TRINECKÉ ZELEZÁRNY AS,2024,production_mt,,1.115,1.115,climate_trace,0.72,1.0,
TRINECKÉ ZELEZÁRNY AS,2025,emissions_mt_co2,,1.761,1.761,climate_trace,0.72,1.0,
TRINECKÉ ZELEZÁRNY AS,2025,production_mt,,0.97,0.97,climate_trace,0.72,1.0,
TY Steel Co Ltd,2021,emissions_mt_co2,,0.031,0.031,climate_trace,0.7,1.0,
TY Steel Co Ltd,2021,production_mt,,0.384,0.384,climate_trace,0.7,1.0,
TY Steel Co Ltd,2022,emissions_mt_co2,,0.03,0.03,climate_trace,0.7,1.0,
TY Steel Co Ltd,2022,production_mt,,0.373,0.373,climate_trace,0.7,1.0,
TY Steel Co Ltd,2023,emissions_mt_co2,,0.028,0.028,climate_trace,0.72,1.0,
TY Steel Co Ltd,2023,production_mt,,0.349,0.349,climate_trace,0.72,1.0,
TY Steel Co Ltd,2024,emissions_mt_co2,,0.028,0.028,climate_trace,0.72,1.0,
TY Steel Co Ltd,2024,production_mt,,0.345,0.345,climate_trace,0.72,1.0,
TY Steel Co Ltd,2025,emissions_mt_co2,,0.024,0.024,climate_trace,0.72,1.0,
TY Steel Co Ltd,2025,production_mt,,0.296,0.296,climate_trace,0.72,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2021,emissions_mt_co2,,0.233,0.233,climate_trace,0.7,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2021,production_mt,,0.864,0.864,climate_trace,0.7,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2022,emissions_mt_co2,,0.195,0.195,climate_trace,0.7,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2022,production_mt,,0.723,0.723,climate_trace,0.7,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2023,emissions_mt_co2,,0.201,0.201,climate_trace,0.72,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2023,production_mt,,0.744,0.744,climate_trace,0.72,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2024,emissions_mt_co2,,0.185,0.185,climate_trace,0.72,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2024,production_mt,,0.686,0.686,climate_trace,0.72,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2025,emissions_mt_co2,,0.132,0.132,climate_trace,0.72,1.0,
Taganrogskiy Metallurgicheskiy Zavod JSC,2025,production_mt,,0.488,0.488,climate_trace,0.72,1.0,
Talleres y Aceros SA de CV,2021,emissions_mt_co2,,0.09,0.09,climate_trace,0.7,1.0,
Talleres y Aceros SA de CV,2021,production_mt,,1.125,1.125,climate_trace,0.7,1.0,
Talleres y Aceros SA de CV,2022,emissions_mt_co2,,0.083,0.083,climate_trace,0.7,1.0,
Talleres y Aceros SA de CV,2022,production_mt,,1.039,1.039,climate_trace,0.7,1.0,
Talleres y Aceros SA de CV,2023,emissions_mt_co2,,0.073,0.073,climate_trace,0.72,1.0,
Talleres y Aceros SA de CV,2023,production_mt,,0.918,0.918,climate_trace,0.72,1.0,
Talleres y Aceros SA de CV,2024,emissions_mt_co2,,0.062,0.062,climate_trace,0.72,1.0,
Talleres y Aceros SA de CV,2024,production_mt,,0.772,0.772,climate_trace,0.72,1.0,
Talleres y Aceros SA de CV,2025,emissions_mt_co2,,0.048,0.048,climate_trace,0.72,1.0,
Talleres y Aceros SA de CV,2025,production_mt,,0.599,0.599,climate_trace,0.72,1.0,
Tangshan Chunxing Special Steel Co Ltd,2021,emissions_mt_co2,,3.988,3.988,climate_trace,0.7,1.0,
Tangshan Chunxing Special Steel Co Ltd,2021,production_mt,,2.099,2.099,climate_trace,0.7,1.0,
Tangshan Chunxing Special Steel Co Ltd,2022,emissions_mt_co2,,3.662,3.662,climate_trace,0.7,1.0,
Tangshan Chunxing Special Steel Co Ltd,2022,production_mt,,1.928,1.928,climate_trace,0.7,1.0,
Tangshan Chunxing Special Steel Co Ltd,2023,emissions_mt_co2,,2.899,2.899,climate_trace,0.72,1.0,
Tangshan Chunxing Special Steel Co Ltd,2023,production_mt,,1.526,1.526,climate_trace,0.72,1.0,
Tangshan Chunxing Special Steel Co Ltd,2024,emissions_mt_co2,,3.662,3.662,climate_trace,0.72,1.0,
Tangshan Chunxing Special Steel Co Ltd,2024,production_mt,,1.928,1.928,climate_trace,0.72,1.0,
Tangshan Chunxing Special Steel Co Ltd,2025,emissions_mt_co2,,2.977,2.977,climate_trace,0.72,1.0,
Tangshan Chunxing Special Steel Co Ltd,2025,production_mt,,1.567,1.567,climate_trace,0.72,1.0,
Tangshan DELONG Steel Co Ltd,2021,emissions_mt_co2,,2.956,2.956,climate_trace,0.7,1.0,
Tangshan DELONG Steel Co Ltd,2021,production_mt,,1.556,1.556,climate_trace,0.7,1.0,
Tangshan DELONG Steel Co Ltd,2022,emissions_mt_co2,,3.086,3.086,climate_trace,0.7,1.0,
Tangshan DELONG Steel Co Ltd,2022,production_mt,,1.624,1.624,climate_trace,0.7,1.0,
Tangshan DELONG Steel Co Ltd,2023,emissions_mt_co2,,3.121,3.121,climate_trace,0.72,1.0,
Tangshan DELONG Steel Co Ltd,2023,production_mt,,1.642,1.642,climate_trace,0.72,1.0,
Tangshan DELONG Steel Co Ltd,2024,emissions_mt_co2,,3.086,3.086,climate_trace,0.72,1.0,
Tangshan DELONG Steel Co Ltd,2024,production_mt,,1.624,1.624,climate_trace,0.72,1.0,
Tangshan DELONG Steel Co Ltd,2025,emissions_mt_co2,,2.569,2.569,climate_trace,0.72,1.0,
Tangshan DELONG Steel Co Ltd,2025,production_mt,,1.352,1.352,climate_trace,0.72,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2021,emissions_mt_co2,,8.659,8.659,climate_trace,0.7,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2021,production_mt,,4.557,4.557,climate_trace,0.7,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2022,emissions_mt_co2,,9.334,9.334,climate_trace,0.7,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2022,production_mt,,4.913,4.913,climate_trace,0.7,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2023,emissions_mt_co2,,9.228,9.228,climate_trace,0.72,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2023,production_mt,,4.857,4.857,climate_trace,0.72,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2024,emissions_mt_co2,,8.608,8.608,climate_trace,0.72,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2024,production_mt,,4.531,4.531,climate_trace,0.72,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2025,emissions_mt_co2,,6.516,6.516,climate_trace,0.72,1.0,
Tangshan Donghai Iron and Steel Group Co Ltd,2025,production_mt,,3.43,3.43,climate_trace,0.72,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2021,emissions_mt_co2,,4.611,4.611,climate_trace,0.7,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2021,production_mt,,2.427,2.427,climate_trace,0.7,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2022,emissions_mt_co2,,4.211,4.211,climate_trace,0.7,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2022,production_mt,,2.217,2.217,climate_trace,0.7,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2023,emissions_mt_co2,,4.255,4.255,climate_trace,0.72,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2023,production_mt,,2.239,2.239,climate_trace,0.72,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2024,emissions_mt_co2,,4.639,4.639,climate_trace,0.72,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2024,production_mt,,2.442,2.442,climate_trace,0.72,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2025,emissions_mt_co2,,5.548,5.548,climate_trace,0.72,1.0,
Tangshan Donghua Iron & Steel Enterprise Group Co Ltd,2025,production_mt,,2.92,2.92,climate_trace,0.72,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2021,emissions_mt_co2,,6.518,6.518,climate_trace,0.7,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2021,production_mt,,3.431,3.431,climate_trace,0.7,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2022,emissions_mt_co2,,6.483,6.483,climate_trace,0.7,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2022,production_mt,,3.412,3.412,climate_trace,0.7,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2023,emissions_mt_co2,,6.561,6.561,climate_trace,0.72,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2023,production_mt,,3.453,3.453,climate_trace,0.72,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2024,emissions_mt_co2,,5.882,5.882,climate_trace,0.72,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2024,production_mt,,3.096,3.096,climate_trace,0.72,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2025,emissions_mt_co2,,4.811,4.811,climate_trace,0.72,1.0,
Tangshan Fengnan District Jing'an Iron and Steel Co Ltd,2025,production_mt,,2.532,2.532,climate_trace,0.72,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2021,emissions_mt_co2,,2.959,2.959,climate_trace,0.7,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2021,production_mt,,1.557,1.557,climate_trace,0.7,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2022,emissions_mt_co2,,2.821,2.821,climate_trace,0.7,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2022,production_mt,,1.485,1.485,climate_trace,0.7,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2023,emissions_mt_co2,,2.818,2.818,climate_trace,0.72,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2023,production_mt,,1.483,1.483,climate_trace,0.72,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2024,emissions_mt_co2,,2.578,2.578,climate_trace,0.72,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2024,production_mt,,1.357,1.357,climate_trace,0.72,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2025,emissions_mt_co2,,2.327,2.327,climate_trace,0.72,1.0,
Tangshan Fengnan Kaiheng Iron & Steel Co Ltd,2025,production_mt,,1.225,1.225,climate_trace,0.72,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2021,emissions_mt_co2,,6.657,6.657,climate_trace,0.7,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2021,production_mt,,3.504,3.504,climate_trace,0.7,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2022,emissions_mt_co2,,6.579,6.579,climate_trace,0.7,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2022,production_mt,,3.463,3.463,climate_trace,0.7,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2023,emissions_mt_co2,,6.657,6.657,climate_trace,0.72,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2023,production_mt,,3.504,3.504,climate_trace,0.72,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2024,emissions_mt_co2,,6.657,6.657,climate_trace,0.72,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2024,production_mt,,3.504,3.504,climate_trace,0.72,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2025,emissions_mt_co2,,5.603,5.603,climate_trace,0.72,1.0,
Tangshan GUOYI SPECIAL Steel Co Ltd,2025,production_mt,,2.949,2.949,climate_trace,0.72,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2021,emissions_mt_co2,,4.025,4.025,climate_trace,0.7,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2021,production_mt,,2.119,2.119,climate_trace,0.7,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2022,emissions_mt_co2,,6.267,6.267,climate_trace,0.7,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2022,production_mt,,3.298,3.298,climate_trace,0.7,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2023,emissions_mt_co2,,7.283,7.283,climate_trace,0.72,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2023,production_mt,,3.833,3.833,climate_trace,0.72,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2024,emissions_mt_co2,,7.545,7.545,climate_trace,0.72,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2024,production_mt,,3.971,3.971,climate_trace,0.72,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2025,emissions_mt_co2,,6.302,6.302,climate_trace,0.72,1.0,
Tangshan Ganglu Iron & Steel Co Ltd,2025,production_mt,,3.317,3.317,climate_trace,0.72,1.0,
Tangshan Guotang Steel Co Ltd,2021,emissions_mt_co2,,4.625,4.625,climate_trace,0.7,1.0,
Tangshan Guotang Steel Co Ltd,2021,production_mt,,2.434,2.434,climate_trace,0.7,1.0,
Tangshan Guotang Steel Co Ltd,2022,emissions_mt_co2,,4.625,4.625,climate_trace,0.7,1.0,
Tangshan Guotang Steel Co Ltd,2022,production_mt,,2.434,2.434,climate_trace,0.7,1.0,
Tangshan Guotang Steel Co Ltd,2023,emissions_mt_co2,,4.477,4.477,climate_trace,0.72,1.0,
Tangshan Guotang Steel Co Ltd,2023,production_mt,,2.356,2.356,climate_trace,0.72,1.0,
Tangshan Guotang Steel Co Ltd,2024,emissions_mt_co2,,4.625,4.625,climate_trace,0.72,1.0,
Tangshan Guotang Steel Co Ltd,2024,production_mt,,2.434,2.434,climate_trace,0.72,1.0,
Tangshan Guotang Steel Co Ltd,2025,emissions_mt_co2,,3.511,3.511,climate_trace,0.72,1.0,
Tangshan Guotang Steel Co Ltd,2025,production_mt,,1.848,1.848,climate_trace,0.72,1.0,
Tangshan Heavy Plate Co Ltd,2021,emissions_mt_co2,,6.978,6.978,climate_trace,0.7,1.0,
Tangshan Heavy Plate Co Ltd,2021,production_mt,,3.672,3.672,climate_trace,0.7,1.0,
Tangshan Heavy Plate Co Ltd,2022,emissions_mt_co2,,6.729,6.729,climate_trace,0.7,1.0,
Tangshan Heavy Plate Co Ltd,2022,production_mt,,3.542,3.542,climate_trace,0.7,1.0,
Tangshan Heavy Plate Co Ltd,2023,emissions_mt_co2,,6.728,6.728,climate_trace,0.72,1.0,
Tangshan Heavy Plate Co Ltd,2023,production_mt,,3.541,3.541,climate_trace,0.72,1.0,
Tangshan Heavy Plate Co Ltd,2024,emissions_mt_co2,,6.714,6.714,climate_trace,0.72,1.0,
Tangshan Heavy Plate Co Ltd,2024,production_mt,,3.534,3.534,climate_trace,0.72,1.0,
Tangshan Heavy Plate Co Ltd,2025,emissions_mt_co2,,5.656,5.656,climate_trace,0.72,1.0,
Tangshan Heavy Plate Co Ltd,2025,production_mt,,2.977,2.977,climate_trace,0.72,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2021,emissions_mt_co2,,3.948,3.948,climate_trace,0.7,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2021,production_mt,,2.078,2.078,climate_trace,0.7,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2022,emissions_mt_co2,,3.948,3.948,climate_trace,0.7,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2022,production_mt,,2.078,2.078,climate_trace,0.7,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2023,emissions_mt_co2,,3.948,3.948,climate_trace,0.72,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2023,production_mt,,2.078,2.078,climate_trace,0.72,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2024,emissions_mt_co2,,3.948,3.948,climate_trace,0.72,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2024,production_mt,,2.078,2.078,climate_trace,0.72,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2025,emissions_mt_co2,,3.288,3.288,climate_trace,0.72,1.0,
Tangshan Jinma Iron & Steel Group Co Ltd,2025,production_mt,,1.731,1.731,climate_trace,0.72,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2021,emissions_mt_co2,,8.123,8.123,climate_trace,0.7,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2021,production_mt,,4.275,4.275,climate_trace,0.7,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2022,emissions_mt_co2,,8.123,8.123,climate_trace,0.7,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2022,production_mt,,4.275,4.275,climate_trace,0.7,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2023,emissions_mt_co2,,7.878,7.878,climate_trace,0.72,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2023,production_mt,,4.146,4.146,climate_trace,0.72,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2024,emissions_mt_co2,,7.813,7.813,climate_trace,0.72,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2024,production_mt,,4.112,4.112,climate_trace,0.72,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2025,emissions_mt_co2,,5.528,5.528,climate_trace,0.72,1.0,
Tangshan RUIFENG Steel and Iron (GROUP) Co Ltd,2025,production_mt,,2.91,2.91,climate_trace,0.72,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2021,emissions_mt_co2,,8.222,8.222,climate_trace,0.7,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2021,production_mt,,4.327,4.327,climate_trace,0.7,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2022,emissions_mt_co2,,8.217,8.217,climate_trace,0.7,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2022,production_mt,,4.325,4.325,climate_trace,0.7,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2023,emissions_mt_co2,,7.183,7.183,climate_trace,0.72,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2023,production_mt,,3.78,3.78,climate_trace,0.72,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2024,emissions_mt_co2,,7.156,7.156,climate_trace,0.72,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2024,production_mt,,3.766,3.766,climate_trace,0.72,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2025,emissions_mt_co2,,6.9,6.9,climate_trace,0.72,1.0,
Tangshan Songting IRON&STEEL Co Ltd,2025,production_mt,,3.631,3.631,climate_trace,0.72,1.0,
Tangshan Stainless Steel Co Ltd,2021,emissions_mt_co2,,4.669,4.669,climate_trace,0.7,1.0,
Tangshan Stainless Steel Co Ltd,2021,production_mt,,2.457,2.457,climate_trace,0.7,1.0,
Tangshan Stainless Steel Co Ltd,2022,emissions_mt_co2,,4.669,4.669,climate_trace,0.7,1.0,
Tangshan Stainless Steel Co Ltd,2022,production_mt,,2.457,2.457,climate_trace,0.7,1.0,
Tangshan Stainless Steel Co Ltd,2023,emissions_mt_co2,,4.669,4.669,climate_trace,0.72,1.0,
Tangshan Stainless Steel Co Ltd,2023,production_mt,,2.457,2.457,climate_trace,0.72,1.0,
Tangshan Stainless Steel Co Ltd,2024,emissions_mt_co2,,4.669,4.669,climate_trace,0.72,1.0,
Tangshan Stainless Steel Co Ltd,2024,production_mt,,2.457,2.457,climate_trace,0.72,1.0,
Tangshan Stainless Steel Co Ltd,2025,emissions_mt_co2,,3.893,3.893,climate_trace,0.72,1.0,
Tangshan Stainless Steel Co Ltd,2025,production_mt,,2.049,2.049,climate_trace,0.72,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2021,emissions_mt_co2,,0.762,0.762,climate_trace,0.7,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2021,production_mt,,0.556,0.556,climate_trace,0.7,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2022,emissions_mt_co2,,2.456,2.456,climate_trace,0.7,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2022,production_mt,,1.792,1.792,climate_trace,0.7,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2023,emissions_mt_co2,,2.381,2.381,climate_trace,0.72,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2023,production_mt,,1.738,1.738,climate_trace,0.72,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2024,emissions_mt_co2,,2.179,2.179,climate_trace,0.72,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2024,production_mt,,1.59,1.59,climate_trace,0.72,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2025,emissions_mt_co2,,2.022,2.022,climate_trace,0.72,1.0,
Tangshan Wenfeng Special Steel Co Ltd,2025,production_mt,,1.476,1.476,climate_trace,0.72,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2021,emissions_mt_co2,,4.935,4.935,climate_trace,0.7,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2021,production_mt,,2.597,2.597,climate_trace,0.7,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2022,emissions_mt_co2,,4.935,4.935,climate_trace,0.7,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2022,production_mt,,2.597,2.597,climate_trace,0.7,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2023,emissions_mt_co2,,4.935,4.935,climate_trace,0.72,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2023,production_mt,,2.597,2.597,climate_trace,0.72,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2024,emissions_mt_co2,,4.935,4.935,climate_trace,0.72,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2024,production_mt,,2.597,2.597,climate_trace,0.72,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2025,emissions_mt_co2,,4.11,4.11,climate_trace,0.72,1.0,
Tangshan Xinbaotai Iron & Steel Co Ltd,2025,production_mt,,2.163,2.163,climate_trace,0.72,1.0,
Tangshan Xinglong Steel Co Ltd,2021,emissions_mt_co2,,0.136,0.136,climate_trace,0.7,1.0,
Tangshan Xinglong Steel Co Ltd,2021,production_mt,,0.502,0.502,climate_trace,0.7,1.0,
Tangshan Xinglong Steel Co Ltd,2022,emissions_mt_co2,,0.136,0.136,climate_trace,0.7,1.0,
